2.122210978178239986e+07,3.029877050563099608e+07,-2.021866391566268355e+07
2.094495656266719848e+07,3.050281564473978058e+07,-2.021448845644883811e+07
2.069729723190940544e+07,3.074180280851889029e+07,-2.012092766634696350e+07
2.049389111058693379e+07,3.099668060647531971e+07,-1.995024704847308993e+07
2.031581710953754559e+07,3.129127717474478111e+07,-1.968428027848873660e+07
2.017853069917339459e+07,3.160702530207367986e+07,-1.933143044690061733e+07
2.008447210829881579e+07,3.193845800388969854e+07,-1.889321635101268068e+07
2.003684660707277805e+07,3.226162061848300695e+07,-1.840113922663329914e+07
-1.618011518300629035e+07,3.896200672256959975e+07,-2.328576296963720582e+06
2.003128975772441924e+07,3.260669174566139281e+07,-1.780275266332557052e+07
2.007183262422310188e+07,3.294986783216684684e+07,-1.712588675908589363e+07
2.015785244074996561e+07,3.328511221713316441e+07,-1.637356130178570375e+07
-1.530573918183570355e+07,3.918473596330951154e+07,-1.270163030116271228e+06
2.028002937867492437e+07,3.359004631156332791e+07,-1.559424581257367507e+07
-1.498278714764372632e+07,3.924671419404916465e+07,-2.563610899308407214e+06
2.044986417321130261e+07,3.389312584989590943e+07,-1.470484381282749586e+07
-1.463603533986638859e+07,3.926661840122837573e+07,-3.917722184186801314e+06
2.065883702153595537e+07,3.417165521070447564e+07,-1.375071931791566126e+07
-1.428941972820717655e+07,3.923940502912767977e+07,-5.254422602290653624e+06
2.090338708184433728e+07,3.442071243507780135e+07,-1.273609213960684463e+07
-1.394919788488492370e+07,3.916552416950583458e+07,-6.567772978401860222e+06
2.116409506706832722e+07,3.462547749957986921e+07,-1.172311743581514619e+07
-1.363835350186105072e+07,3.905363609659570456e+07,-7.785168892999883741e+06
-1.332802329892454669e+07,3.889328653179822862e+07,-9.036421533885983750e+06
-1.304145821345443651e+07,3.869233674647732079e+07,-1.024752477492939122e+07
-1.278385252482298762e+07,3.845433018877393752e+07,-1.141310707650023513e+07
-1.257075978423250839e+07,3.819847295715498179e+07,-1.247066731536175683e+07
-1.238241116450768895e+07,3.790090927532139421e+07,-1.353297947935108840e+07
-1.223500658212206326e+07,3.758029307785758376e+07,-1.453521302317140065e+07
-1.213124858154543862e+07,3.724230946567040682e+07,-1.547293204826207086e+07
-1.207497634237338416e+07,3.691152005734545738e+07,-1.629803116960567422e+07
-1.206101958506543562e+07,3.655710244025816023e+07,-1.709850427454426885e+07
-1.209405707910594158e+07,3.620346727866896987e+07,-1.782315201802095771e+07
-1.217358236558346637e+07,3.585689438636536896e+07,-1.846878629653680697e+07
-1.229059863763344288e+07,3.554066554148849100e+07,-1.900497512058803439e+07
-1.245608420527051389e+07,3.522531947616612166e+07,-1.948892587533302978e+07
-1.266184730372897349e+07,3.493443259158015251e+07,-1.988655947649805248e+07
-1.290430226787311956e+07,3.467318585588214546e+07,-2.019614772362795472e+07
-1.316400756775030494e+07,3.445726333999926597e+07,-2.040700389278111979e+07
2.494229836518986896e+07,3.347563536885374784e+07,-5.368854624662295915e+06
-1.346522141387945414e+07,3.426657060670027882e+07,-2.054164703814109042e+07
-1.378904468926089257e+07,3.411746034327120334e+07,-2.058543682604696602e+07
-1.412978127749096043e+07,3.401261883787099272e+07,-2.053821356274607778e+07
-1.446275270928432979e+07,3.395586618449199945e+07,-2.040973681344292685e+07
-1.481902866137560457e+07,3.394196577240179479e+07,-2.018633387106603384e+07
-1.517405356651419401e+07,3.397560982476353645e+07,-1.987377171118407324e+07
-1.552156870679792762e+07,3.405625750424638391e+07,-1.947346593186687678e+07
-1.583828851393477805e+07,3.417480098016423732e+07,-1.901491226510012150e+07
