-2.118287813015695065e+02,-3.208892455938701573e+02,-1.069327766853751427e+03
-3.446880284721141834e+02,1.930876527964527440e+02,6.425483211752452917e+02
-3.166228175784867744e+02,2.367350215455800821e+02,7.313781028921298457e+02
-2.829703567100109467e+02,2.762683101163177071e+02,8.169769118195870305e+02
-2.464932674581418723e+02,3.092859817954179107e+02,8.947572911044098873e+02
-2.037832504927146147e+02,3.388667570106471203e+02,9.730121106848065438e+02
-1.574940645578781186e+02,3.625194682913202087e+02,1.046976595156303574e+03
-1.084454497857893784e+02,3.798228441213599353e+02,1.116326987209408799e+03
-6.021160977346471554e+01,3.900784644090971369e+02,1.177489441442952057e+03
-3.846310078395899836e+02,2.892171222683816723e+01,-4.016504826009266367e+02
-8.278509825914625253e+00,3.942429340762041647e+02,1.236977102584084150e+03
4.377636344057805218e+01,3.914866245306235442e+02,1.291016875722696113e+03
9.505052686180886212e+01,3.818575392811500251e+02,1.339358701005643070e+03
1.420873294441560120e+02,3.665448904250225723e+02,1.379705547690483627e+03
1.892704625674749650e+02,3.441148427730007597e+02,1.416366426983434167e+03
2.331180035286071757e+02,3.156381473161017084e+02,1.446764590636018738e+03
3.060490051444209030e+02,2.447921112047496308e+02,1.487550319376633070e+03
-1.684018567197440461e+02,3.530906694895993496e+02,3.749797636840726227e+02
3.358223593646402492e+02,2.017425230644827536e+02,1.498861219415749702e+03
3.747661976821793814e+02,1.191360611647514816e+02,-1.502384994973126595e+03
3.866487650645863710e+02,7.135745754704441879e+01,-1.496063214688788094e+03
3.925184096781190419e+02,1.971199826733271721e+01,-1.482938991663426123e+03
3.914334372632716850e+02,-3.227391217107310695e+01,-1.463231476924843719e+03
3.834098149927231134e+02,-8.367491714228208366e+01,-1.437037702208634300e+03
3.695237183384381296e+02,-1.310060830696844505e+02,-1.406348616165324302e+03
2.196771954510651312e+02,3.257933625012985885e+02,1.051364406278451270e+03
3.484870152701626012e+02,-1.786727230355475058e+02,-1.367887812696105584e+03
3.212584143063285183e+02,-2.231526618991968007e+02,-1.323366513126593645e+03
2.883201933915361224e+02,-2.636536215916185029e+02,-1.272980472655926178e+03
2.523892331339893076e+02,-2.976877024761067787e+02,-1.220027430421153895e+03
2.100870543216134365e+02,-3.284389106317312326e+02,-1.158874827867833574e+03
1.640499354484142032e+02,-3.533289102718972572e+02,-1.092581603123222521e+03
1.150786073970386951e+02,-3.719191344923517590e+02,-1.021444433320980352e+03
6.676409976840784566e+01,-3.834128665845303203e+02,-9.498632685316310926e+02
1.460231778977640715e+01,-3.888804710072183752e+02,-8.702091949610191932e+02
-3.785265509889586610e+01,-3.874071723245363046e+02,-7.866933251609559647e+02
-8.967689463420356333e+01,-3.790186506935781381e+02,-6.996879370831339884e+02
-1.373502371534027588e+02,-3.648163462077184249e+02,-6.143855442225218439e+02
-1.853281523929636023e+02,-3.434768646431853085e+02,-5.216908284214224523e+02
-2.300698572086489548e+02,-3.159936967198630100e+02,-4.266811159854984794e+02
-2.707839930327604634e+02,-2.828459271556139356e+02,-3.297696727139079940e+02
-3.049800309783176999e+02,-2.467433900888147491e+02,-2.365926394774634787e+02
-3.358534500531836784e+02,-2.043215999809035566e+02,-1.372153246328672367e+02
-5.515303264340491296e+01,-3.690239614482914021e+02,-1.250681798843851993e+03
-3.608324562743432580e+02,-1.582067728450258528e+02,-3.721726627779172958e+01
-1.038230691745620788e+02,-3.578781579798426264e+02,-1.196266430718031870e+03
-3.794714972757055875e+02,-1.092116710160992170e+02,6.295968266076433650e+01
-1.482301034196184446e+02,-3.414275401205664480e+02,-1.139818170435364436e+03
-3.909844512084482631e+02,-6.092346806065427245e+01,1.576273634340205376e+02
-1.925067982361022132e+02,-3.181375292192914230e+02,-1.075314653279803451e+03
-3.964410512366393959e+02,-8.838387759072247718e+00,2.568794826534023628e+02
-2.333473118549782157e+02,-2.891609930388794396e+02,-1.006039385413909940e+03
-3.949216910040804578e+02,4.348827033056966229e+01,3.550060789846534703e+02
-2.700269201965093089e+02,-2.550100695280649177e+02,-9.323025979373389873e+02
-3.864749409181977171e+02,9.513209132004695334e+01,4.515875337569549970e+02
-3.003470329135247994e+02,-2.184255081332183011e+02,-8.586249921912138916e+02
-3.722025914721989466e+02,1.425957158315731306e+02,5.412590868415658178e+02
-3.271293104907772431e+02,-1.759957245593416815e+02,-7.771478030554453653e+02
-3.507648184642671367e+02,1.903129130228492727e+02,6.335882999368933497e+02
-3.480878689240498716e+02,-1.303797446372386730e+02,-6.922214749876443420e+02
-3.231738081079206495e+02,2.347469340825873587e+02,7.231347543865265379e+02
-3.628446410733786252e+02,-8.238799114205687601e+01,-6.042187299281570176e+02
-2.899042398851074722e+02,2.751151364811479425e+02,8.094979054000068572e+02
-3.708648134246063819e+02,-3.549679453603812362e+01,-5.183645066641480526e+02
-2.536824555555540428e+02,3.089576951470481845e+02,8.880354750984083694e+02
-3.729024111153175909e+02,1.467528611785814974e+01,-4.254997189142305274e+02
-2.111200355674773164e+02,3.394304046494946761e+02,9.671173860895743246e+02
-3.682966289840301215e+02,6.466540979232127029e+01,-3.307403972544546491e+02
-1.648575369389225216e+02,3.639815465361207316e+02,1.041939205760245159e+03
-3.571267643010919528e+02,1.135908964233208280e+02,-2.345045856534136135e+02
-1.157076715526668522e+02,3.821757103184525022e+02,1.112172979437044432e+03
-3.406737100340528741e+02,1.581815296119300456e+02,-1.423567811761669759e+02
-3.434639975420600422e+01,3.972060114440391771e+02,1.212966626088979410e+03
-3.173941285645469179e+02,2.025899342332595552e+02,-4.447173616501789439e+01
-2.884547044501955497e+02,2.435049424559590534e+02,5.362681847714968342e+01
-2.543611299383592268e+02,2.801966984697028238e+02,1.515027844859364734e+02
-2.178545057248597914e+02,3.104766812214184029e+02,2.436287026431865570e+02
-1.755316624211143335e+02,3.371697388645552564e+02,3.398326729051416351e+02
